,season,holiday,workingday,casual,registered,count,date,hour,weekday,month
10009,Winter,0,1,21,183,204,2012/11/2,10,Friday,November
10010,Winter,0,1,42,179,221,2012/11/2,11,Friday,November
10011,Winter,0,1,52,240,292,2012/11/2,12,Friday,November
10012,Winter,0,1,64,230,294,2012/11/2,13,Friday,November
10013,Winter,0,1,63,199,262,2012/11/2,14,Friday,November
10014,Winter,0,1,51,255,306,2012/11/2,15,Friday,November
10015,Winter,0,1,48,373,421,2012/11/2,16,Friday,November
10016,Winter,0,1,57,581,638,2012/11/2,17,Friday,November
10017,Winter,0,1,32,490,522,2012/11/2,18,Friday,November
10018,Winter,0,1,38,336,374,2012/11/2,19,Friday,November
10019,Winter,0,1,14,207,221,2012/11/2,20,Friday,November
10020,Winter,0,1,23,133,156,2012/11/2,21,Friday,November
10021,Winter,0,1,14,135,149,2012/11/2,22,Friday,November
10022,Winter,0,1,11,108,119,2012/11/2,23,Friday,November
10023,Winter,0,0,9,99,108,2012/11/3,0,Saturday,November
10024,Winter,0,0,6,83,89,2012/11/3,1,Saturday,November
10025,Winter,0,0,10,36,46,2012/11/3,2,Saturday,November
10026,Winter,0,0,6,22,28,2012/11/3,3,Saturday,November
10027,Winter,0,0,8,8,16,2012/11/3,4,Saturday,November
10028,Winter,0,0,1,8,9,2012/11/3,5,Saturday,November
10029,Winter,0,0,4,17,21,2012/11/3,6,Saturday,November
10030,Winter,0,0,1,58,59,2012/11/3,7,Saturday,November
10031,Winter,0,0,10,132,142,2012/11/3,8,Saturday,November
10032,Winter,0,0,31,188,219,2012/11/3,9,Saturday,November
10033,Winter,0,0,68,260,328,2012/11/3,10,Saturday,November
10034,Winter,0,0,56,284,340,2012/11/3,11,Saturday,November
10035,Winter,0,0,74,320,394,2012/11/3,12,Saturday,November
10036,Winter,0,0,110,339,449,2012/11/3,13,Saturday,November
10037,Winter,0,0,136,319,455,2012/11/3,14,Saturday,November
10038,Winter,0,0,117,331,448,2012/11/3,15,Saturday,November
10039,Winter,0,0,108,292,400,2012/11/3,16,Saturday,November
10040,Winter,0,0,112,298,410,2012/11/3,17,Saturday,November
10041,Winter,0,0,58,239,297,2012/11/3,18,Saturday,November
10042,Winter,0,0,22,217,239,2012/11/3,19,Saturday,November
10043,Winter,0,0,23,158,181,2012/11/3,20,Saturday,November
10044,Winter,0,0,31,135,166,2012/11/3,21,Saturday,November
10045,Winter,0,0,13,133,146,2012/11/3,22,Saturday,November
10046,Winter,0,0,15,133,148,2012/11/3,23,Saturday,November
10047,Winter,0,0,5,97,102,2012/11/4,0,Sunday,November
10048,Winter,0,0,26,139,165,2012/11/4,1,Sunday,November
10049,Winter,0,0,6,31,37,2012/11/4,2,Sunday,November
10050,Winter,0,0,1,10,11,2012/11/4,3,Sunday,November
10051,Winter,0,0,2,7,9,2012/11/4,4,Sunday,November
10052,Winter,0,0,0,5,5,2012/11/4,5,Sunday,November
10053,Winter,0,0,2,14,16,2012/11/4,6,Sunday,November
10054,Winter,0,0,11,39,50,2012/11/4,7,Sunday,November
10055,Winter,0,0,34,115,149,2012/11/4,8,Sunday,November
10056,Winter,0,0,56,161,217,2012/11/4,9,Sunday,November
10057,Winter,0,0,73,287,360,2012/11/4,10,Sunday,November
10058,Winter,0,0,134,311,445,2012/11/4,11,Sunday,November
10059,Winter,0,0,150,354,504,2012/11/4,12,Sunday,November
10060,Winter,0,0,122,371,493,2012/11/4,13,Sunday,November
10061,Winter,0,0,149,360,509,2012/11/4,14,Sunday,November
10062,Winter,0,0,149,300,449,2012/11/4,15,Sunday,November
10063,Winter,0,0,119,316,435,2012/11/4,16,Sunday,November
10064,Winter,0,0,57,270,327,2012/11/4,17,Sunday,November
10065,Winter,0,0,31,206,237,2012/11/4,18,Sunday,November
10066,Winter,0,0,24,203,227,2012/11/4,19,Sunday,November
10067,Winter,0,0,7,134,141,2012/11/4,20,Sunday,November
10068,Winter,0,0,16,71,87,2012/11/4,21,Sunday,November
10069,Winter,0,0,15,64,79,2012/11/4,22,Sunday,November
10070,Winter,0,0,12,41,53,2012/11/4,23,Sunday,November
10071,Winter,0,1,3,20,23,2012/11/5,0,Monday,November
10072,Winter,0,1,0,8,8,2012/11/5,1,Monday,November
10073,Winter,0,1,2,4,6,2012/11/5,2,Monday,November
10074,Winter,0,1,1,3,4,2012/11/5,3,Monday,November
10075,Winter,0,1,5,11,16,2012/11/5,4,Monday,November
10076,Winter,0,1,1,38,39,2012/11/5,5,Monday,November
10077,Winter,0,1,4,135,139,2012/11/5,6,Monday,November
10078,Winter,0,1,8,453,461,2012/11/5,7,Monday,November
10079,Winter,0,1,19,629,648,2012/11/5,8,Monday,November
10080,Winter,0,1,18,239,257,2012/11/5,9,Monday,November
10081,Winter,0,1,30,112,142,2012/11/5,10,Monday,November
10082,Winter,0,1,31,119,150,2012/11/5,11,Monday,November
10083,Winter,0,1,38,206,244,2012/11/5,12,Monday,November
10084,Winter,0,1,39,183,222,2012/11/5,13,Monday,November
10085,Winter,0,1,31,165,196,2012/11/5,14,Monday,November
10086,Winter,0,1,24,207,231,2012/11/5,15,Monday,November
10087,Winter,0,1,35,325,360,2012/11/5,16,Monday,November
10088,Winter,0,1,34,604,638,2012/11/5,17,Monday,November
10089,Winter,0,1,19,523,542,2012/11/5,18,Monday,November
10090,Winter,0,1,11,361,372,2012/11/5,19,Monday,November
10091,Winter,0,1,13,228,241,2012/11/5,20,Monday,November
10092,Winter,0,1,8,144,152,2012/11/5,21,Monday,November
10093,Winter,0,1,4,111,115,2012/11/5,22,Monday,November
10094,Winter,0,1,0,53,53,2012/11/5,23,Monday,November
10095,Winter,0,1,1,18,19,2012/11/6,0,Tuesday,November
10096,Winter,0,1,0,8,8,2012/11/6,1,Tuesday,November
10097,Winter,0,1,0,2,2,2012/11/6,2,Tuesday,November
10098,Winter,0,1,0,4,4,2012/11/6,3,Tuesday,November
10099,Winter,0,1,0,7,7,2012/11/6,4,Tuesday,November
10100,Winter,0,1,1,40,41,2012/11/6,5,Tuesday,November
10101,Winter,0,1,6,143,149,2012/11/6,6,Tuesday,November
10102,Winter,0,1,9,378,387,2012/11/6,7,Tuesday,November
10103,Winter,0,1,20,568,588,2012/11/6,8,Tuesday,November
10104,Winter,0,1,25,338,363,2012/11/6,9,Tuesday,November
10105,Winter,0,1,41,189,230,2012/11/6,10,Tuesday,November
10106,Winter,0,1,39,177,216,2012/11/6,11,Tuesday,November
10107,Winter,0,1,31,217,248,2012/11/6,12,Tuesday,November
10108,Winter,0,1,46,232,278,2012/11/6,13,Tuesday,November
10109,Winter,0,1,44,196,240,2012/11/6,14,Tuesday,November
10110,Winter,0,1,45,227,272,2012/11/6,15,Tuesday,November
10111,Winter,0,1,33,369,402,2012/11/6,16,Tuesday,November
10112,Winter,0,1,30,597,627,2012/11/6,17,Tuesday,November
10113,Winter,0,1,20,477,497,2012/11/6,18,Tuesday,November
10114,Winter,0,1,15,356,371,2012/11/6,19,Tuesday,November
10115,Winter,0,1,10,218,228,2012/11/6,20,Tuesday,November
10116,Winter,0,1,14,137,151,2012/11/6,21,Tuesday,November
10117,Winter,0,1,17,136,153,2012/11/6,22,Tuesday,November
10118,Winter,0,1,19,186,205,2012/11/6,23,Tuesday,November
10119,Winter,0,1,49,234,283,2012/11/7,0,Wednesday,November
10120,Winter,0,1,6,86,92,2012/11/7,1,Wednesday,November
10121,Winter,0,1,6,68,74,2012/11/7,2,Wednesday,November
10122,Winter,0,1,2,9,11,2012/11/7,3,Wednesday,November
10123,Winter,0,1,0,9,9,2012/11/7,4,Wednesday,November
10124,Winter,0,1,0,27,27,2012/11/7,5,Wednesday,November
10125,Winter,0,1,3,115,118,2012/11/7,6,Wednesday,November
10126,Winter,0,1,5,314,319,2012/11/7,7,Wednesday,November
10127,Winter,0,1,18,583,601,2012/11/7,8,Wednesday,November
10128,Winter,0,1,17,351,368,2012/11/7,9,Wednesday,November
10129,Winter,0,1,27,151,178,2012/11/7,10,Wednesday,November
10130,Winter,0,1,15,132,147,2012/11/7,11,Wednesday,November
10131,Winter,0,1,24,188,212,2012/11/7,12,Wednesday,November
10132,Winter,0,1,23,158,181,2012/11/7,13,Wednesday,November
10133,Winter,0,1,19,142,161,2012/11/7,14,Wednesday,November
10134,Winter,0,1,20,178,198,2012/11/7,15,Wednesday,November
10135,Winter,0,1,23,250,273,2012/11/7,16,Wednesday,November
10136,Winter,0,1,16,501,517,2012/11/7,17,Wednesday,November
10137,Winter,0,1,17,448,465,2012/11/7,18,Wednesday,November
10138,Winter,0,1,17,302,319,2012/11/7,19,Wednesday,November
10139,Winter,0,1,7,249,256,2012/11/7,20,Wednesday,November
10140,Winter,0,1,5,121,126,2012/11/7,21,Wednesday,November
10141,Winter,0,1,4,56,60,2012/11/7,22,Wednesday,November
10142,Winter,0,1,3,37,40,2012/11/7,23,Wednesday,November
10143,Winter,0,1,1,14,15,2012/11/8,0,Thursday,November
10144,Winter,0,1,1,11,12,2012/11/8,1,Thursday,November
10145,Winter,0,1,1,5,6,2012/11/8,2,Thursday,November
10146,Winter,0,1,1,9,10,2012/11/8,4,Thursday,November
10147,Winter,0,1,0,35,35,2012/11/8,5,Thursday,November
10148,Winter,0,1,2,122,124,2012/11/8,6,Thursday,November
10149,Winter,0,1,12,411,423,2012/11/8,7,Thursday,November
10150,Winter,0,1,16,652,668,2012/11/8,8,Thursday,November
10151,Winter,0,1,22,253,275,2012/11/8,9,Thursday,November
10152,Winter,0,1,13,148,161,2012/11/8,10,Thursday,November
10153,Winter,0,1,16,155,171,2012/11/8,11,Thursday,November
10154,Winter,0,1,33,202,235,2012/11/8,12,Thursday,November
10155,Winter,0,1,33,195,228,2012/11/8,13,Thursday,November
10156,Winter,0,1,33,149,182,2012/11/8,14,Thursday,November
10157,Winter,0,1,32,201,233,2012/11/8,15,Thursday,November
10158,Winter,0,1,18,321,339,2012/11/8,16,Thursday,November
10159,Winter,0,1,36,556,592,2012/11/8,17,Thursday,November
10160,Winter,0,1,16,491,507,2012/11/8,18,Thursday,November
10161,Winter,0,1,14,359,373,2012/11/8,19,Thursday,November
10162,Winter,0,1,10,235,245,2012/11/8,20,Thursday,November
10163,Winter,0,1,11,222,233,2012/11/8,21,Thursday,November
10164,Winter,0,1,14,147,161,2012/11/8,22,Thursday,November
10165,Winter,0,1,5,82,87,2012/11/8,23,Thursday,November
10166,Winter,0,1,9,46,55,2012/11/9,0,Friday,November
10167,Winter,0,1,3,17,20,2012/11/9,1,Friday,November
10168,Winter,0,1,1,11,12,2012/11/9,2,Friday,November
10169,Winter,0,1,3,6,9,2012/11/9,3,Friday,November
10170,Winter,0,1,0,14,14,2012/11/9,4,Friday,November
10171,Winter,0,1,2,25,27,2012/11/9,5,Friday,November
10172,Winter,0,1,5,126,131,2012/11/9,6,Friday,November
10173,Winter,0,1,9,332,341,2012/11/9,7,Friday,November
10174,Winter,0,1,25,668,693,2012/11/9,8,Friday,November
10175,Winter,0,1,23,304,327,2012/11/9,9,Friday,November
10176,Winter,0,1,34,163,197,2012/11/9,10,Friday,November
10177,Winter,0,1,66,185,251,2012/11/9,11,Friday,November
10178,Winter,0,1,48,214,262,2012/11/9,12,Friday,November
10179,Winter,0,1,62,237,299,2012/11/9,13,Friday,November
10180,Winter,0,1,67,207,274,2012/11/9,14,Friday,November
10181,Winter,0,1,78,278,356,2012/11/9,15,Friday,November
10182,Winter,0,1,57,377,434,2012/11/9,16,Friday,November
10183,Winter,0,1,61,593,654,2012/11/9,17,Friday,November
10184,Winter,0,1,46,450,496,2012/11/9,18,Friday,November
10185,Winter,0,1,30,331,361,2012/11/9,19,Friday,November
10186,Winter,0,1,20,235,255,2012/11/9,20,Friday,November
10187,Winter,0,1,23,176,199,2012/11/9,21,Friday,November
10188,Winter,0,1,17,146,163,2012/11/9,22,Friday,November
10189,Winter,0,1,20,142,162,2012/11/9,23,Friday,November
10190,Winter,0,0,16,106,122,2012/11/10,0,Saturday,November
10191,Winter,0,0,8,68,76,2012/11/10,1,Saturday,November
10192,Winter,0,0,2,42,44,2012/11/10,2,Saturday,November
10193,Winter,0,0,9,11,20,2012/11/10,3,Saturday,November
10194,Winter,0,0,2,4,6,2012/11/10,4,Saturday,November
10195,Winter,0,0,1,9,10,2012/11/10,5,Saturday,November
10196,Winter,0,0,5,11,16,2012/11/10,6,Saturday,November
10197,Winter,0,0,14,57,71,2012/11/10,7,Saturday,November
10198,Winter,0,0,16,130,146,2012/11/10,8,Saturday,November
10199,Winter,0,0,43,216,259,2012/11/10,9,Saturday,November
10200,Winter,0,0,86,264,350,2012/11/10,10,Saturday,November
10201,Winter,0,0,143,323,466,2012/11/10,11,Saturday,November
10202,Winter,0,0,258,348,606,2012/11/10,12,Saturday,November
10203,Winter,0,0,268,383,651,2012/11/10,13,Saturday,November
10204,Winter,0,0,280,347,627,2012/11/10,14,Saturday,November
10205,Winter,0,0,216,351,567,2012/11/10,15,Saturday,November
10206,Winter,0,0,227,378,605,2012/11/10,16,Saturday,November
10207,Winter,0,0,183,318,501,2012/11/10,17,Saturday,November
10208,Winter,0,0,103,256,359,2012/11/10,18,Saturday,November
10209,Winter,0,0,55,228,283,2012/11/10,19,Saturday,November
10210,Winter,0,0,39,153,192,2012/11/10,20,Saturday,November
10211,Winter,0,0,51,169,220,2012/11/10,21,Saturday,November
10212,Winter,0,0,39,154,193,2012/11/10,22,Saturday,November
10213,Winter,0,0,26,120,146,2012/11/10,23,Saturday,November
10214,Winter,0,0,14,110,124,2012/11/11,0,Sunday,November
10215,Winter,0,0,26,82,108,2012/11/11,1,Sunday,November
10216,Winter,0,0,12,58,70,2012/11/11,2,Sunday,November
10217,Winter,0,0,9,39,48,2012/11/11,3,Sunday,November
10218,Winter,0,0,5,6,11,2012/11/11,4,Sunday,November
10219,Winter,0,0,0,12,12,2012/11/11,5,Sunday,November
10220,Winter,0,0,3,16,19,2012/11/11,6,Sunday,November
10221,Winter,0,0,12,56,68,2012/11/11,7,Sunday,November
10222,Winter,0,0,32,87,119,2012/11/11,8,Sunday,November
10223,Winter,0,0,94,179,273,2012/11/11,9,Sunday,November
10224,Winter,0,0,133,272,405,2012/11/11,10,Sunday,November
10225,Winter,0,0,180,324,504,2012/11/11,11,Sunday,November
10226,Winter,0,0,195,390,585,2012/11/11,12,Sunday,November
10227,Winter,0,0,262,424,686,2012/11/11,13,Sunday,November
10228,Winter,0,0,292,362,654,2012/11/11,14,Sunday,November
10229,Winter,0,0,304,420,724,2012/11/11,15,Sunday,November
10230,Winter,0,0,260,393,653,2012/11/11,16,Sunday,November
10231,Winter,0,0,151,342,493,2012/11/11,17,Sunday,November
10232,Winter,0,0,102,303,405,2012/11/11,18,Sunday,November
10233,Winter,0,0,69,208,277,2012/11/11,19,Sunday,November
10234,Winter,0,0,54,146,200,2012/11/11,20,Sunday,November
10235,Winter,0,0,44,127,171,2012/11/11,21,Sunday,November
10236,Winter,0,0,21,113,134,2012/11/11,22,Sunday,November
10237,Winter,0,0,16,93,109,2012/11/11,23,Sunday,November
10238,Winter,1,0,6,43,49,2012/11/12,0,Monday,November
10239,Winter,1,0,4,26,30,2012/11/12,1,Monday,November
10240,Winter,1,0,6,14,20,2012/11/12,2,Monday,November
10241,Winter,1,0,1,3,4,2012/11/12,3,Monday,November
10242,Winter,1,0,1,3,4,2012/11/12,4,Monday,November
10243,Winter,1,0,1,23,24,2012/11/12,5,Monday,November
10244,Winter,1,0,7,64,71,2012/11/12,6,Monday,November
10245,Winter,1,0,16,248,264,2012/11/12,7,Monday,November
10246,Winter,1,0,50,490,540,2012/11/12,8,Monday,November
10247,Winter,1,0,60,337,397,2012/11/12,9,Monday,November
10248,Winter,1,0,82,184,266,2012/11/12,10,Monday,November
10249,Winter,1,0,112,255,367,2012/11/12,11,Monday,November
10250,Winter,1,0,105,314,419,2012/11/12,12,Monday,November
10251,Winter,1,0,108,312,420,2012/11/12,13,Monday,November
10252,Winter,1,0,134,310,444,2012/11/12,14,Monday,November
10253,Winter,1,0,102,280,382,2012/11/12,15,Monday,November
10254,Winter,1,0,87,347,434,2012/11/12,16,Monday,November
10255,Winter,1,0,66,530,596,2012/11/12,17,Monday,November
10256,Winter,1,0,65,486,551,2012/11/12,18,Monday,November
10257,Winter,1,0,30,323,353,2012/11/12,19,Monday,November
10258,Winter,1,0,31,273,304,2012/11/12,20,Monday,November
10259,Winter,1,0,10,145,155,2012/11/12,21,Monday,November
10260,Winter,1,0,12,100,112,2012/11/12,22,Monday,November
10261,Winter,1,0,1,62,63,2012/11/12,23,Monday,November
10262,Winter,0,1,5,18,23,2012/11/13,0,Tuesday,November
10263,Winter,0,1,0,5,5,2012/11/13,1,Tuesday,November
10264,Winter,0,1,7,4,11,2012/11/13,2,Tuesday,November
10265,Winter,0,1,2,3,5,2012/11/13,3,Tuesday,November
10266,Winter,0,1,0,9,9,2012/11/13,4,Tuesday,November
10267,Winter,0,1,0,18,18,2012/11/13,5,Tuesday,November
10268,Winter,0,1,2,48,50,2012/11/13,6,Tuesday,November
10269,Winter,0,1,1,106,107,2012/11/13,7,Tuesday,November
10270,Winter,0,1,4,207,211,2012/11/13,8,Tuesday,November
10271,Winter,0,1,1,109,110,2012/11/13,9,Tuesday,November
10272,Winter,0,1,10,84,94,2012/11/13,10,Tuesday,November
10273,Winter,0,1,22,133,155,2012/11/13,11,Tuesday,November
10274,Winter,0,1,16,180,196,2012/11/13,12,Tuesday,November
10275,Winter,0,1,30,188,218,2012/11/13,13,Tuesday,November
10276,Winter,0,1,34,169,203,2012/11/13,14,Tuesday,November
10277,Winter,0,1,33,184,217,2012/11/13,15,Tuesday,November
10278,Winter,0,1,28,282,310,2012/11/13,16,Tuesday,November
10279,Winter,0,1,33,575,608,2012/11/13,17,Tuesday,November
10280,Winter,0,1,45,514,559,2012/11/13,18,Tuesday,November
10281,Winter,0,1,12,344,356,2012/11/13,19,Tuesday,November
10282,Winter,0,1,12,211,223,2012/11/13,20,Tuesday,November
10283,Winter,0,1,9,178,187,2012/11/13,21,Tuesday,November
10284,Winter,0,1,15,120,135,2012/11/13,22,Tuesday,November
10285,Winter,0,1,6,78,84,2012/11/13,23,Tuesday,November
10286,Winter,0,1,4,20,24,2012/11/14,0,Wednesday,November
10287,Winter,0,1,2,10,12,2012/11/14,1,Wednesday,November
10288,Winter,0,1,0,1,1,2012/11/14,2,Wednesday,November
10289,Winter,0,1,0,5,5,2012/11/14,3,Wednesday,November
10290,Winter,0,1,0,6,6,2012/11/14,4,Wednesday,November
10291,Winter,0,1,0,39,39,2012/11/14,5,Wednesday,November
10292,Winter,0,1,4,142,146,2012/11/14,6,Wednesday,November
10293,Winter,0,1,10,405,415,2012/11/14,7,Wednesday,November
10294,Winter,0,1,27,664,691,2012/11/14,8,Wednesday,November
10295,Winter,0,1,22,310,332,2012/11/14,9,Wednesday,November
10296,Winter,0,1,18,153,171,2012/11/14,10,Wednesday,November
10297,Winter,0,1,25,126,151,2012/11/14,11,Wednesday,November
10298,Winter,0,1,40,200,240,2012/11/14,12,Wednesday,November
10299,Winter,0,1,32,182,214,2012/11/14,13,Wednesday,November
10300,Winter,0,1,20,161,181,2012/11/14,14,Wednesday,November
10301,Winter,0,1,32,228,260,2012/11/14,15,Wednesday,November
10302,Winter,0,1,31,290,321,2012/11/14,16,Wednesday,November
10303,Winter,0,1,19,564,583,2012/11/14,17,Wednesday,November
10304,Winter,0,1,24,543,567,2012/11/14,18,Wednesday,November
10305,Winter,0,1,28,368,396,2012/11/14,19,Wednesday,November
10306,Winter,0,1,15,252,267,2012/11/14,20,Wednesday,November
10307,Winter,0,1,5,208,213,2012/11/14,21,Wednesday,November
10308,Winter,0,1,6,167,173,2012/11/14,22,Wednesday,November
10309,Winter,0,1,9,78,87,2012/11/14,23,Wednesday,November
10310,Winter,0,1,1,33,34,2012/11/15,0,Thursday,November
10311,Winter,0,1,2,14,16,2012/11/15,1,Thursday,November
10312,Winter,0,1,0,7,7,2012/11/15,2,Thursday,November
10313,Winter,0,1,0,2,2,2012/11/15,3,Thursday,November
10314,Winter,0,1,0,5,5,2012/11/15,4,Thursday,November
10315,Winter,0,1,3,34,37,2012/11/15,5,Thursday,November
10316,Winter,0,1,1,146,147,2012/11/15,6,Thursday,November
10317,Winter,0,1,7,403,410,2012/11/15,7,Thursday,November
10318,Winter,0,1,21,625,646,2012/11/15,8,Thursday,November
10319,Winter,0,1,17,306,323,2012/11/15,9,Thursday,November
10320,Winter,0,1,11,142,153,2012/11/15,10,Thursday,November
10321,Winter,0,1,28,138,166,2012/11/15,11,Thursday,November
10322,Winter,0,1,29,184,213,2012/11/15,12,Thursday,November
10323,Winter,0,1,20,197,217,2012/11/15,13,Thursday,November
10324,Winter,0,1,27,174,201,2012/11/15,14,Thursday,November
10325,Winter,0,1,26,191,217,2012/11/15,15,Thursday,November
10326,Winter,0,1,24,318,342,2012/11/15,16,Thursday,November
10327,Winter,0,1,22,541,563,2012/11/15,17,Thursday,November
10328,Winter,0,1,10,563,573,2012/11/15,18,Thursday,November
10329,Winter,0,1,11,375,386,2012/11/15,19,Thursday,November
10330,Winter,0,1,23,262,285,2012/11/15,20,Thursday,November
10331,Winter,0,1,20,204,224,2012/11/15,21,Thursday,November
10332,Winter,0,1,10,143,153,2012/11/15,22,Thursday,November
10333,Winter,0,1,7,118,125,2012/11/15,23,Thursday,November
10334,Winter,0,1,7,58,65,2012/11/16,0,Friday,November
10335,Winter,0,1,5,16,21,2012/11/16,1,Friday,November
10336,Winter,0,1,0,9,9,2012/11/16,2,Friday,November
10337,Winter,0,1,0,6,6,2012/11/16,3,Friday,November
10338,Winter,0,1,0,5,5,2012/11/16,4,Friday,November
10339,Winter,0,1,2,34,36,2012/11/16,5,Friday,November
10340,Winter,0,1,4,126,130,2012/11/16,6,Friday,November
10341,Winter,0,1,5,362,367,2012/11/16,7,Friday,November
10342,Winter,0,1,17,694,711,2012/11/16,8,Friday,November
10343,Winter,0,1,21,330,351,2012/11/16,9,Friday,November
10344,Winter,0,1,33,165,198,2012/11/16,10,Friday,November
10345,Winter,0,1,33,185,218,2012/11/16,11,Friday,November
10346,Winter,0,1,28,262,290,2012/11/16,12,Friday,November
10347,Winter,0,1,52,226,278,2012/11/16,13,Friday,November
10348,Winter,0,1,47,204,251,2012/11/16,14,Friday,November
10349,Winter,0,1,30,237,267,2012/11/16,15,Friday,November
10350,Winter,0,1,33,350,383,2012/11/16,16,Friday,November
10351,Winter,0,1,41,539,580,2012/11/16,17,Friday,November
10352,Winter,0,1,22,483,505,2012/11/16,18,Friday,November
10353,Winter,0,1,26,306,332,2012/11/16,19,Friday,November
10354,Winter,0,1,20,207,227,2012/11/16,20,Friday,November
10355,Winter,0,1,21,157,178,2012/11/16,21,Friday,November
10356,Winter,0,1,23,139,162,2012/11/16,22,Friday,November
10357,Winter,0,1,14,114,128,2012/11/16,23,Friday,November
10358,Winter,0,0,11,95,106,2012/11/17,0,Saturday,November
10359,Winter,0,0,13,74,87,2012/11/17,1,Saturday,November
10360,Winter,0,0,8,41,49,2012/11/17,2,Saturday,November
10361,Winter,0,0,2,19,21,2012/11/17,3,Saturday,November
10362,Winter,0,0,1,6,7,2012/11/17,4,Saturday,November
10363,Winter,0,0,1,10,11,2012/11/17,5,Saturday,November
10364,Winter,0,0,0,21,21,2012/11/17,6,Saturday,November
10365,Winter,0,0,8,70,78,2012/11/17,7,Saturday,November
10366,Winter,0,0,30,138,168,2012/11/17,8,Saturday,November
10367,Winter,0,0,48,200,248,2012/11/17,9,Saturday,November
10368,Winter,0,0,62,258,320,2012/11/17,10,Saturday,November
10369,Winter,0,0,80,343,423,2012/11/17,11,Saturday,November
10370,Winter,0,0,117,359,476,2012/11/17,12,Saturday,November
10371,Winter,0,0,179,346,525,2012/11/17,13,Saturday,November
10372,Winter,0,0,175,380,555,2012/11/17,14,Saturday,November
10373,Winter,0,0,175,374,549,2012/11/17,15,Saturday,November
10374,Winter,0,0,144,325,469,2012/11/17,16,Saturday,November
10375,Winter,0,0,101,302,403,2012/11/17,17,Saturday,November
10376,Winter,0,0,34,237,271,2012/11/17,18,Saturday,November
10377,Winter,0,0,45,208,253,2012/11/17,19,Saturday,November
10378,Winter,0,0,30,142,172,2012/11/17,20,Saturday,November
10379,Winter,0,0,15,124,139,2012/11/17,21,Saturday,November
10380,Winter,0,0,15,130,145,2012/11/17,22,Saturday,November
10381,Winter,0,0,19,114,133,2012/11/17,23,Saturday,November
10382,Winter,0,0,11,118,129,2012/11/18,0,Sunday,November
10383,Winter,0,0,14,81,95,2012/11/18,1,Sunday,November
10384,Winter,0,0,8,65,73,2012/11/18,2,Sunday,November
10385,Winter,0,0,9,37,46,2012/11/18,3,Sunday,November
10386,Winter,0,0,4,8,12,2012/11/18,4,Sunday,November
10387,Winter,0,0,5,7,12,2012/11/18,5,Sunday,November
10388,Winter,0,0,2,13,15,2012/11/18,6,Sunday,November
10389,Winter,0,0,3,39,42,2012/11/18,7,Sunday,November
10390,Winter,0,0,19,100,119,2012/11/18,8,Sunday,November
10391,Winter,0,0,49,155,204,2012/11/18,9,Sunday,November
10392,Winter,0,0,79,250,329,2012/11/18,10,Sunday,November
10393,Winter,0,0,92,267,359,2012/11/18,11,Sunday,November
10394,Winter,0,0,101,341,442,2012/11/18,12,Sunday,November
10395,Winter,0,0,113,334,447,2012/11/18,13,Sunday,November
10396,Winter,0,0,125,303,428,2012/11/18,14,Sunday,November
10397,Winter,0,0,89,318,407,2012/11/18,15,Sunday,November
10398,Winter,0,0,59,313,372,2012/11/18,16,Sunday,November
10399,Winter,0,0,48,232,280,2012/11/18,17,Sunday,November
10400,Winter,0,0,36,240,276,2012/11/18,18,Sunday,November
10401,Winter,0,0,16,194,210,2012/11/18,19,Sunday,November
10402,Winter,0,0,9,120,129,2012/11/18,20,Sunday,November
10403,Winter,0,0,17,93,110,2012/11/18,21,Sunday,November
10404,Winter,0,0,8,66,74,2012/11/18,22,Sunday,November
10405,Winter,0,0,6,53,59,2012/11/18,23,Sunday,November
10406,Winter,0,1,5,22,27,2012/11/19,0,Monday,November
10407,Winter,0,1,0,19,19,2012/11/19,1,Monday,November
10408,Winter,0,1,0,5,5,2012/11/19,2,Monday,November
10409,Winter,0,1,0,2,2,2012/11/19,3,Monday,November
10410,Winter,0,1,1,11,12,2012/11/19,4,Monday,November
10411,Winter,0,1,1,38,39,2012/11/19,5,Monday,November
10412,Winter,0,1,3,128,131,2012/11/19,6,Monday,November
10413,Winter,0,1,5,381,386,2012/11/19,7,Monday,November
10414,Winter,0,1,13,650,663,2012/11/19,8,Monday,November
10415,Winter,0,1,18,260,278,2012/11/19,9,Monday,November
10416,Winter,0,1,33,106,139,2012/11/19,10,Monday,November
10417,Winter,0,1,33,164,197,2012/11/19,11,Monday,November
10418,Winter,0,1,35,207,242,2012/11/19,12,Monday,November
10419,Winter,0,1,46,205,251,2012/11/19,13,Monday,November
10420,Winter,0,1,47,170,217,2012/11/19,14,Monday,November
10421,Winter,0,1,44,213,257,2012/11/19,15,Monday,November
10422,Winter,0,1,55,325,380,2012/11/19,16,Monday,November
10423,Winter,0,1,33,586,619,2012/11/19,17,Monday,November
10424,Winter,0,1,21,559,580,2012/11/19,18,Monday,November
10425,Winter,0,1,25,381,406,2012/11/19,19,Monday,November
10426,Winter,0,1,7,252,259,2012/11/19,20,Monday,November
10427,Winter,0,1,15,188,203,2012/11/19,21,Monday,November
10428,Winter,0,1,7,106,113,2012/11/19,22,Monday,November
10429,Winter,0,1,2,72,74,2012/11/19,23,Monday,November
10430,Winter,0,0,9,99,108,2012/12/1,0,Saturday,December
10431,Winter,0,0,5,64,69,2012/12/1,1,Saturday,December
10432,Winter,0,0,3,47,50,2012/12/1,2,Saturday,December
